episode_id,timestep,episode_len,train_episode_return,num_achievements_unlocked,termination_reason
243,41342,147,0.85,3,died
244,41501,159,0.68,2,died
245,41646,145,0.66,2,died
246,41806,160,0.72,3,died
247,41990,184,0.68,3,died
248,42155,165,0.66,1,died
249,42366,211,0.98,4,died
250,42538,172,0.64,3,died
251,42720,182,0.58,3,died
252,42927,207,0.8,3,died
253,42981,54,0.15,0,died
254,43151,170,0.72,2,died
255,43313,162,0.48,0,died
256,43519,206,0.73,3,died
257,43741,222,1.18,4,died
258,43885,144,0.83,3,died
259,44073,188,0.93,3,died
260,44274,201,1.05,2,died
261,44451,177,0.62,2,died
262,44627,176,0.49,2,died
263,44686,59,0.08,0,died
264,44785,99,0.5,2,died
265,44991,206,1.28,4,died
266,45210,219,1.31,5,died
267,45376,166,0.78,4,died
268,45453,77,0.29,1,died
269,45624,171,0.82,3,died
270,45829,205,1.02,3,died
271,45971,142,0.92,4,died
272,46143,172,0.85,3,died
273,46322,179,0.66,2,died
274,46469,147,0.58,3,died
275,46703,234,1.06,3,died
276,46886,183,0.68,3,died
277,47043,157,0.78,3,died
278,47164,121,0.43,3,died
279,47337,173,0.91,2,died
280,47503,166,0.62,2,died
281,47646,143,0.53,2,died
282,47783,137,0.6,2,died
283,47960,177,0.68,3,died
284,48196,236,0.92,3,died
285,48346,150,0.54,3,died
286,48459,113,0.28,1,died
287,48537,78,0.4,1,died
288,48578,41,0.22,2,died
289,48797,219,0.97,3,died
290,48837,40,0.18,1,died
291,48993,156,0.57,3,died
292,49216,223,1.1,4,died
293,49365,149,0.53,2,died
294,49541,176,0.9,4,died
295,49654,113,0.2,0,died
296,49805,151,0.87,2,died
297,49985,180,0.84,4,died
298,50145,160,0.62,2,died
299,50380,235,1.12,3,died
300,50547,167,0.61,2,died
301,50772,225,1.13,4,died
302,50972,200,0.77,3,died
303,51179,207,1.07,5,died
304,51360,181,0.98,3,died
305,51516,156,0.53,1,died
306,51749,233,1.0,3,died
307,51925,176,0.87,4,died
308,52164,239,1.08,3,died
309,52225,61,0.18,2,died
310,52391,166,0.72,3,died
311,52583,192,0.48,1,died
312,52756,173,0.58,1,died
313,52962,206,0.84,3,died
314,53072,110,0.6,4,died
315,53244,172,0.79,4,died
316,53328,84,0.71,3,died
317,53501,173,1.04,3,died
318,53681,180,0.95,3,died
319,53893,212,0.85,3,died
320,53968,75,0.3,2,died
321,54162,194,0.89,3,died
322,54338,176,0.47,1,died
323,54517,179,0.49,1,died
324,54648,131,0.43,2,died
325,54799,151,0.72,3,died
326,54976,177,0.57,1,died
327,55125,149,0.55,3,died
328,55274,149,0.58,1,died
329,55419,145,0.7,2,died
330,55560,141,0.53,2,died
331,55691,131,0.6,2,died
332,55868,177,0.75,3,died
333,56021,153,0.91,4,died
334,56174,153,0.47,2,died
335,56364,190,0.55,0,died
336,56539,175,0.58,3,died
337,56704,165,0.83,3,died
338,56910,206,0.82,2,died
339,57077,167,0.36,1,died
340,57262,185,0.66,3,died
341,57424,162,0.8,3,died
342,57662,238,1.04,3,died
343,57856,194,0.9,3,died
344,58070,214,1.53,5,died
345,58211,141,0.73,2,died
346,58349,138,0.75,3,died
347,58607,258,0.89,2,died
348,58856,249,0.95,3,died
349,59036,180,0.62,3,died
350,59223,187,0.5,1,died
351,59397,174,1.07,4,died
352,59439,42,0.08,0,died
353,59702,263,1.34,4,died
354,59910,208,0.84,2,died
355,60108,198,0.84,3,died
356,60334,226,0.95,3,died
357,60509,175,0.53,2,died
358,60648,139,0.83,5,died
359,60809,161,0.8,3,died
360,60971,162,0.52,1,died
361,61148,177,0.76,3,died
362,61324,176,0.76,3,died
363,61586,262,1.2,3,died
364,61660,74,0.25,1,died
365,61826,166,0.83,3,died
366,62004,178,0.46,1,died
367,62153,149,0.63,3,died
368,62312,159,0.51,0,died
369,62477,165,0.97,3,died
370,62642,165,0.78,3,died
371,63076,434,1.88,4,died
372,63296,220,1.19,4,died
373,63443,147,0.83,4,died
374,63628,185,1.22,3,died
375,63809,181,0.74,3,died
376,63991,182,0.77,4,died
377,64134,143,1.15,5,died
378,64305,171,0.65,2,died
379,64363,58,0.12,0,died
380,64530,167,0.96,5,died
381,64689,159,0.78,4,died
382,64886,197,0.81,3,died
383,65086,200,0.83,3,died
384,65305,219,0.74,1,died
385,65477,172,0.72,2,died
386,65647,170,0.81,3,died
387,65806,159,0.66,3,died
388,65957,151,0.73,2,died
389,66155,198,0.85,3,died
390,66368,213,0.75,2,died
391,66547,179,0.69,2,died
392,66697,150,0.48,1,died
393,66791,94,0.37,2,died
394,67028,237,0.56,1,died
395,67178,150,0.65,3,died
396,67348,170,0.46,2,died
397,67499,151,0.67,3,died
398,67649,150,0.89,3,died
399,67811,162,0.78,3,died
400,67967,156,0.82,2,died
401,68150,183,0.65,2,died
402,68302,152,0.53,3,died
403,68457,155,0.6,1,died
404,68608,151,0.58,2,died
405,68758,150,0.8,3,died
406,68888,130,0.53,2,died
407,69068,180,0.8,2,died
408,69140,72,0.4,3,died
409,69318,178,0.75,3,died
410,69518,200,1.03,4,died
411,69693,175,0.8,3,died
412,69905,212,0.97,2,died
413,70166,261,1.19,5,died
414,70332,166,0.85,4,died
415,70530,198,1.16,5,died
416,70676,146,0.58,2,died
417,70860,184,0.56,3,died
418,71033,173,0.7,2,died
419,71164,131,0.5,1,died
420,71350,186,0.68,2,died
421,71518,168,0.98,3,died
422,71739,221,0.75,1,died
423,71875,136,0.55,1,died
424,72013,138,0.81,3,died
425,72207,194,0.51,1,died
426,72340,133,0.43,1,died
427,72503,163,0.72,3,died
428,72668,165,0.78,3,died
429,72775,107,0.39,1,died
430,72948,173,1.15,6,died
431,73162,214,1.33,3,died
432,73325,163,1.08,5,died
433,73500,175,1.22,4,died
434,73664,164,0.57,3,died
435,73826,162,0.93,4,died
436,73976,150,0.63,2,died
437,74173,197,0.73,1,died
438,74351,178,0.56,2,died
439,74557,206,0.99,3,died
440,74722,165,0.51,1,died
441,74767,45,0.18,1,died
442,74922,155,0.65,2,died
443,75091,169,0.61,3,died
444,75285,194,0.9,4,died
445,75484,199,1.11,4,died
446,75635,151,0.47,1,died
447,75842,207,1.42,4,died
448,75998,156,0.58,1,died
449,76163,165,0.82,3,died
450,76315,152,0.73,2,died
451,76357,42,0.05,0,died
452,76554,197,0.72,3,died
453,76785,231,1.17,4,died
454,76945,160,0.83,3,died
455,77217,272,1.82,5,died
456,77429,212,0.79,3,died
457,77571,142,0.71,3,died
458,77717,146,0.63,2,died
459,77909,192,0.99,2,died
460,78054,145,0.65,3,died
461,78323,269,1.14,4,died
462,78373,50,0.08,0,died
463,78544,171,1.14,5,died
464,78719,175,0.72,4,died
465,78910,191,0.69,3,died
466,79019,109,0.35,2,died
467,79204,185,0.83,3,died
468,79384,180,0.63,1,died
469,79486,102,0.77,3,died
470,79684,198,0.72,2,died
471,79871,187,0.89,2,died
472,80040,169,1.12,4,died
473,80219,179,0.76,3,died
474,80337,118,0.46,3,died
475,80518,181,0.75,2,died
476,80654,136,1.12,6,died
477,80822,168,1.0,5,died
478,80985,163,0.95,5,died
479,81140,155,0.73,3,died
480,81310,170,0.58,1,died
481,81485,175,0.53,1,died
482,81726,241,0.97,3,died
483,81898,172,0.88,3,died
484,82066,168,0.52,0,died
485,82219,153,0.58,1,died
486,82419,200,0.73,1,died
487,82571,152,0.7,3,died
488,82762,191,0.95,4,died
489,82919,157,0.95,4,died
490,83106,187,0.56,3,died
491,83287,181,0.54,0,died
492,83426,139,0.66,3,died
493,83662,236,1.13,5,died
494,83859,197,0.85,2,died
495,83992,133,0.65,3,died
496,84138,146,0.99,4,died
497,84286,148,0.72,3,died
498,84432,146,0.72,4,died
499,84640,208,1.26,4,died
500,84874,234,0.88,3,died
501,85069,195,0.75,3,died
502,85224,155,0.83,3,died
503,85374,150,0.71,3,died
504,85550,176,0.76,3,died
505,85698,148,0.95,3,died
506,85845,147,0.6,1,died
507,86008,163,0.72,3,died
508,86216,208,0.83,0,died
509,86347,131,0.89,4,died
510,86574,227,0.75,1,died
511,86738,164,0.75,3,died
512,86944,206,1.08,4,died
513,87117,173,0.99,4,died
514,87278,161,0.63,3,died
515,87414,136,1.16,5,died
516,87558,144,0.48,1,died
517,87699,141,0.7,2,died
518,87865,166,0.75,1,died
519,88063,198,0.76,2,died
520,88244,181,0.9,3,died
521,88390,146,0.75,3,died
522,88555,165,0.83,3,died
523,88730,175,1.25,5,died
524,88896,166,0.95,3,died
525,88947,51,0.06,0,died
526,89203,256,0.99,4,died
527,89471,268,0.94,3,died
528,89660,189,0.73,3,died
529,89840,180,0.58,2,died
530,90031,191,0.77,3,died
531,90197,166,1.2,4,died
532,90392,195,0.92,3,died
533,90641,249,1.15,5,died
534,90792,151,0.98,5,died
535,90873,81,0.51,3,died
536,91031,158,0.95,3,died
537,91190,159,0.91,4,died
538,91444,254,1.08,4,died
539,91603,159,0.43,1,died
540,91754,151,0.73,3,died
541,91945,191,1.06,5,died
542,92182,237,1.24,4,died
543,92349,167,0.88,4,died
544,92494,145,0.65,3,died
545,92694,200,0.93,3,died
546,92887,193,0.96,3,died
547,93041,154,0.95,3,died
548,93204,163,0.75,3,died
549,93333,129,0.49,3,died
550,93477,144,1.15,5,died
551,93636,159,0.89,3,died
552,93919,283,1.22,4,died
553,94133,214,0.75,2,died
554,94313,180,1.41,4,died
555,94517,204,1.07,3,died
556,94695,178,0.74,3,died
557,94879,184,1.01,4,died
558,95051,172,0.44,1,died
559,95257,206,0.85,3,died
560,95406,149,0.51,1,died
561,95562,156,0.67,2,died
562,95752,190,0.85,3,died
563,96013,261,1.55,4,died
564,96145,132,0.78,3,died
565,96289,144,0.91,3,died
566,96446,157,1.02,4,died
567,96671,225,1.0,2,died
568,96909,238,1.28,4,died
569,97068,159,0.75,2,died
570,97236,168,0.77,3,died
571,97453,217,0.9,3,died
572,97624,171,0.79,3,died
573,97842,218,0.98,3,died
574,98051,209,0.75,3,died
575,98243,192,0.98,3,died
576,98389,146,0.73,4,died
577,98563,174,0.99,4,died
578,98606,43,0.12,1,died
579,98862,256,0.89,3,died
580,99039,177,0.7,2,died
581,99215,176,0.92,3,died
582,99436,221,1.01,4,died
583,99623,187,0.61,3,died
584,99861,238,1.25,5,died
585,100058,197,1.03,4,died
586,100245,187,0.82,3,died
587,100383,138,0.35,1,died
588,100560,177,1.25,5,died
589,100694,134,1.14,5,died
590,101022,328,1.21,3,died
591,101069,47,0.18,1,died
592,101235,166,0.82,4,died
593,101444,209,0.92,3,died
594,101646,202,0.7,2,died
595,101830,184,0.52,0,died
596,102009,179,1.14,5,died
597,102197,188,0.98,4,died
598,102388,191,0.75,3,died
599,102526,138,0.68,3,died
600,102738,212,1.36,3,died
601,102910,172,0.68,2,died
602,103077,167,0.57,2,died
603,103235,158,0.9,3,died
604,103397,162,0.86,3,died
605,103586,189,0.7,3,died
606,103748,162,0.71,2,died
607,103970,222,0.98,4,died
608,104156,186,0.77,3,died
609,104315,159,0.92,4,died
610,104505,190,0.61,1,died
611,104678,173,0.8,3,died
612,104899,221,0.77,4,died
613,105073,174,0.95,3,died
614,105298,225,1.27,5,died
615,105474,176,0.98,4,died
616,105622,148,0.64,2,died
617,105816,194,0.93,2,died
618,105967,151,0.74,3,died
619,106137,170,0.78,2,died
620,106292,155,0.95,4,died
621,106449,157,0.69,3,died
622,106510,61,0.2,0,died
623,106664,154,0.94,4,died
624,106811,147,0.64,2,died
625,106952,141,0.64,2,died
626,107107,155,0.9,3,died
627,107249,142,0.91,3,died
628,107380,131,0.71,3,died
629,107527,147,0.75,3,died
630,107670,143,0.73,3,died
631,107865,195,0.93,3,died
632,108044,179,0.57,1,died
633,108208,164,0.64,2,died
634,108385,177,0.45,1,died
635,108537,152,0.91,3,died
636,108913,376,1.34,3,died
637,109070,157,0.91,3,died
638,109233,163,0.86,3,died
639,109354,121,0.44,3,died
640,109459,105,0.4,3,died
641,109605,146,0.96,3,died
642,109832,227,1.29,5,died
643,109992,160,0.98,3,died
644,110162,170,0.92,3,died
645,110310,148,0.63,1,died
646,110458,148,0.9,3,died
647,110597,139,0.8,3,died
648,110851,254,1.39,5,died
649,111114,263,0.88,2,died
650,111278,164,1.27,5,died
651,111462,184,1.18,5,died
652,111627,165,0.95,4,died
653,111828,201,1.07,3,died
654,111963,135,0.84,2,died
655,112115,152,0.77,3,died
656,112272,157,0.89,2,died
657,112454,182,0.88,2,died
658,112595,141,1.06,5,died
659,112846,251,1.37,5,died
660,113002,156,0.87,3,died
661,113144,142,0.58,1,died
662,113381,237,1.39,5,died
663,113537,156,0.58,1,died
664,113577,40,0.08,0,died
665,113756,179,0.68,2,died
666,113911,155,0.7,2,died
667,114078,167,1.26,4,died
668,114236,158,0.67,2,died
669,114377,141,0.73,3,died
670,114550,173,0.8,3,died
671,114752,202,1.28,3,died
672,114903,151,0.62,3,died
673,115049,146,0.98,4,died
674,115194,145,1.32,5,died
675,115359,165,0.73,3,died
676,115528,169,1.11,4,died
677,115698,170,1.04,4,died
678,115926,228,1.2,3,died
679,116116,190,0.82,4,died
680,116259,143,0.65,2,died
681,116403,144,0.8,3,died
682,116509,106,0.55,2,died
683,116656,147,0.99,5,died
684,116919,263,1.19,4,died
685,117054,135,0.82,4,died
686,117147,93,0.6,2,died
687,117303,156,0.75,2,died
688,117410,107,0.7,3,died
689,117815,405,1.3,3,died
690,117974,159,0.76,3,died
691,118131,157,0.49,2,died
692,118282,151,0.73,3,died
693,118508,226,1.09,3,died
694,118673,165,0.75,2,died
695,118824,151,0.9,3,died
696,119008,184,1.09,5,died
697,119165,157,0.76,3,died
698,119339,174,1.07,4,died
699,119505,166,1.12,4,died
700,119715,210,1.2,3,died
701,119861,146,0.91,3,died
702,120019,158,0.81,3,died
703,120189,170,0.95,3,died
704,120357,168,0.78,2,died
705,120510,153,0.95,3,died
706,120656,146,0.92,5,died
707,120845,189,1.12,4,died
708,121053,208,0.95,3,died
709,121217,164,0.86,4,died
710,121443,226,1.1,4,died
711,121601,158,0.98,3,died
712,121742,141,1.19,5,died
713,121936,194,0.82,2,died
714,122116,180,0.61,3,died
715,122263,147,0.8,4,died
716,122452,189,0.53,2,died
717,122647,195,0.88,3,died
718,122800,153,0.89,3,died
719,123017,217,1.25,4,died
720,123164,147,0.85,3,died
721,123341,177,1.16,5,died
722,123535,194,0.8,3,died
723,123765,230,1.4,6,died
724,123909,144,0.95,3,died
725,124084,175,0.75,2,died
726,124271,187,1.15,5,died
727,124463,192,0.82,4,died
728,124618,155,0.8,4,died
729,124779,161,0.66,2,died
730,124968,189,1.37,4,died
731,125120,152,1.12,4,died
732,125267,147,0.7,3,died
733,125520,253,1.54,4,died
734,125668,148,0.47,1,died
735,125713,45,0.12,0,died
736,125750,37,0.08,0,died
737,125899,149,0.67,2,died
738,126057,158,1.02,4,died
739,126212,155,0.53,1,died
740,126399,187,0.74,2,died
741,126542,143,0.65,2,died
742,126733,191,1.22,6,died
743,126862,129,0.42,1,died
744,127054,192,1.41,4,died
745,127232,178,1.3,7,died
746,127465,233,1.68,7,died
747,127614,149,1.13,3,died
748,127841,227,1.51,6,died
749,127949,108,0.42,2,died
750,128183,234,1.35,6,died
751,128350,167,1.0,5,died
752,128573,223,0.9,1,died
753,128747,174,1.04,4,died
754,128892,145,1.02,3,died
755,128999,107,0.47,2,died
756,129181,182,1.01,4,died
757,129390,209,1.08,3,died
758,129617,227,1.07,2,died
759,129767,150,1.02,4,died
760,129916,149,1.27,5,died
761,130081,165,0.79,3,died
762,130261,180,0.84,3,died
763,130421,160,1.12,5,died
764,130575,154,0.71,2,died
765,130748,173,0.95,5,died
766,130913,165,0.95,3,died
767,131095,182,1.34,2,died
768,131135,40,0.12,1,died
769,131289,154,1.31,5,died
770,131487,198,1.32,3,died
771,131640,153,0.86,4,died
772,131829,189,0.84,4,died
773,131986,157,1.06,4,died
774,132190,204,1.2,3,died
775,132375,185,1.14,5,died
776,132472,97,0.25,1,died
777,132669,197,1.1,5,died
778,132838,169,0.82,4,died
779,133017,179,1.02,4,died
780,133165,148,0.68,2,died
781,133446,281,1.39,4,died
782,133596,150,0.62,1,died
783,133825,229,0.99,2,died
784,133980,155,0.95,3,died
785,134139,159,0.82,2,died
786,134345,206,1.05,4,died
787,134500,155,0.82,3,died
788,134691,191,0.65,2,died
789,134890,199,1.01,3,died
790,135025,135,0.62,3,died
791,135176,151,0.98,2,died
792,135314,138,1.27,4,died
793,135428,114,0.61,3,died
794,135575,147,1.1,4,died
795,135724,149,0.79,4,died
796,135921,197,1.25,4,died
797,136074,153,0.92,2,died
798,136227,153,1.05,4,died
799,136264,37,0.22,1,died
800,136420,156,1.25,5,died
801,136571,151,0.7,2,died
802,136821,250,1.14,2,died
803,137000,179,1.06,3,died
804,137031,31,0.18,0,died
805,137194,163,0.8,3,died
806,137351,157,0.78,1,died
807,137541,190,0.78,3,died
808,137787,246,1.01,3,died
809,138042,255,1.16,2,died
810,138203,161,0.91,4,died
811,138354,151,1.05,4,died
812,138571,217,1.06,2,died
813,138734,163,0.81,4,died
814,138887,153,0.55,1,died
815,139031,144,0.87,2,died
816,139202,171,0.8,3,died
817,139403,201,1.4,5,died
818,139559,156,0.91,3,died
819,139602,43,0.35,3,died
820,139760,158,0.81,2,died
821,139905,145,0.98,5,died
822,140104,199,0.74,2,died
823,140245,141,0.52,2,died
824,140444,199,1.07,4,died
825,140672,228,1.27,4,died
826,140903,231,1.55,5,died
827,141072,169,0.88,3,died
828,141262,190,1.05,3,died
829,141433,171,0.75,3,died
830,141586,153,1.01,4,died
831,141792,206,0.97,4,died
832,141946,154,0.42,2,died
833,142122,176,0.82,3,died
834,142274,152,1.1,3,died
835,142428,154,0.78,3,died
836,142487,59,0.15,1,died
837,142667,180,0.81,3,died
838,142843,176,0.92,3,died
839,143047,204,1.27,4,died
840,143203,156,0.62,2,died
841,143344,141,0.89,4,died
842,143530,186,1.07,3,died
843,143717,187,0.82,3,died
844,143931,214,1.51,4,died
845,144147,216,1.04,4,died
846,144466,319,1.38,4,died
847,144641,175,0.93,4,died
848,144685,44,0.08,0,died
849,144828,143,0.98,3,died
850,144977,149,0.82,3,died
851,145152,175,0.95,4,died
852,145335,183,0.74,3,died
853,145542,207,1.28,4,died
854,145731,189,0.92,4,died
855,145912,181,0.87,3,died
856,146102,190,0.69,1,died
857,146263,161,1.12,4,died
858,146496,233,1.02,2,died
859,146692,196,1.08,4,died
860,146885,193,1.21,4,died
861,147038,153,0.85,4,died
862,147170,132,0.73,3,died
863,147327,157,0.42,3,died
864,147532,205,1.04,4,died
865,147683,151,0.82,3,died
866,147874,191,0.75,3,died
867,148050,176,0.65,2,died
868,148214,164,1.18,4,died
869,148383,169,1.13,5,died
870,148549,166,0.8,2,died
871,148769,220,1.05,3,died
872,148904,135,0.55,2,died
873,149091,187,0.87,4,died
874,149253,162,1.02,3,died
875,149414,161,0.99,2,died
876,149448,34,0.2,1,died
877,149619,171,1.3,6,died
878,149890,271,1.4,4,died
879,150074,184,0.76,3,died
880,150250,176,0.92,3,died
881,150441,191,0.68,2,died
882,150623,182,0.53,1,died
883,150767,144,1.32,6,died
884,150936,169,0.79,3,died
885,151119,183,0.85,5,died
886,151308,189,1.08,4,died
887,151485,177,1.23,4,died
888,151638,153,0.8,1,died
889,151856,218,1.35,5,died
890,151956,100,0.54,2,died
891,152143,187,0.85,3,died
892,152334,191,0.99,4,died
893,152513,179,0.9,4,died
894,152669,156,1.05,4,died
895,152847,178,1.37,6,died
896,152996,149,0.8,2,died
897,153129,133,0.85,3,died
898,153303,174,0.64,3,died
899,153498,195,0.87,3,died
900,153764,266,1.51,4,died
901,153932,168,1.05,4,died
902,154059,127,0.38,2,died
903,154257,198,1.07,3,died
904,154454,197,1.03,4,died
905,154644,190,0.84,4,died
906,154850,206,0.92,2,died
907,155015,165,0.49,3,died
908,155195,180,0.7,3,died
909,155330,135,0.83,3,died
910,155415,85,0.7,3,died
911,155634,219,1.38,3,died
912,155801,167,0.92,4,died
913,156017,216,1.18,4,died
914,156189,172,0.68,3,died
915,156342,153,0.79,4,died
916,156498,156,0.7,3,died
917,156651,153,0.9,3,died
918,156811,160,0.75,3,died
919,157037,226,1.18,5,died
920,157184,147,0.82,3,died
921,157349,165,0.67,4,died
922,157518,169,1.23,7,died
923,157701,183,0.88,3,died
924,157892,191,0.99,5,died
925,158085,193,0.95,3,died
926,158285,200,0.77,3,died
927,158442,157,0.75,3,died
